FC gene
0.571323047359578 FAM83A
-1.7277465153957 FAM83D
1.77178881524894 FAM83E
1.40802008804176 FAM83F
0.0190273314222283 FAM83G
0.287713312486199 FAM83H
0.335139500510071 FAM86B1
0.527504871259678 FAM86B2
-0.98030203765949 FAM86B3P
-0.269402835768543 FAM86C1P
-0.804816025032717 FAM86C2P
-0.0708136695903473 FAM86EP
0.854936037922914 FAM86FP
0.854936037922914 FAM86GP
2.98119548084263 FAM86HP
1.00671187237691 FAM86JP
1.0121449107714 FAM89A
0.067782225445675 FAM89B
0.193111628366704 FAM8A1
1.35600027625661 FAM90A1
-1.06861731371957 FAM90A10
1.77178881524894 FAM90A25P
0.854936037922915 FAM90A26
0.854936037922914 FAM90A27P
0.854936037922914 FAM90A2P
0.124093000175907 FAM91A1
-0.591320089248022 FAM91A3P
3.09813865976245 FAM95B1
-0.526390960895611 FAM98A
-0.257843197938033 FAM98B
0.312670488644456 FAM98C
0.125519595546628 FAM9B
0.11222118795037 FAN1
-0.239223239159559 FANCA
0.0852969652832872 FANCB
0.148762079255337 FANCC
0.0566915393277833 FANCD2
-0.121691057759149 FANCE
-0.356685960230291 FANCF
0.335770894924538 FANCG
0.142750199443938 FANCI
-0.013565820572014 FANCL
-0.388528958686756 FANCM
1.62832460030305 FANK1
-1.06861731371957 FAP
-0.22759378039259 FAR1
0.073936569478287 FAR2
1.78031671555892 FAR2P1
1.41913495911967 FAR2P2
0.288165153099086 FAR2P4
2.34182048750115 FARP1
-0.0221961029840884 FARP2
-0.533724298295327 FARS2
-0.703691185397123 FARSA
-0.314616585509996 FARSB
1.11946254871735 FAS
0.854936037922914 FASLG
-1.22413461578444 FASN
0.232631748518437 FASTK
-0.473342443538901 FASTKD1
-0.503864804147622 FASTKD2
-0.585536654166271 FASTKD3
-0.524083974661453 FASTKD5
0.0778540756101638 FAT1
1.71793140994887 FAT2
0.854936037922914 FAT3
-0.218026427521995 FAU
-1.06861731371957 FAUP1
-0.826979365541 FAUP4
-0.0628423871070454 FAXC
-0.28459862163024 FAXDC2
1.04735013764056 FBF1
-0.412625506217269 FBH1
-0.513087226093506 FBL
3.12310907069514 FBLIM1
1.71793140994887 FBLN1
0.3236525086435 FBLN2
-0.332881956093675 FBN1
1.43989599306314 FBN2
2.94227634444595 FBN3
0.854936037922914 FBP1
2.34154817144828 FBP2
2.74516283620053 FBP2P1
0.467939437421629 FBRS
-0.519098855017493 FBRSL1
1.70961541424193 FBRSL1P1
0.0147597988096047 FBXL12
1.25909268481551 FBXL13
0.291689219395707 FBXL14
-0.164837735636605 FBXL15
-0.188811704084555 FBXL16
0.940823345544438 FBXL17
0.383892376458481 FBXL18
-0.508532872920887 FBXL19
1.06154957761681 FBXL2
0.43659289285619 FBXL20
-0.119169019009021 FBXL3
-0.13706244132189 FBXL4
-0.0123787540796315 FBXL5
-0.0324165032508353 FBXL6
0.0568187789812058 FBXL8
1.20291143100023 FBXL9P
0.0931166493822834 FBXO10
0.0581151136944144 FBXO11
-0.565863094788835 FBXO15
0.764820692848951 FBXO16
0.553892276184574 FBXO17
0.00231537994514672 FBXO2
-0.105689756240711 FBXO21
-0.106974596219009 FBXO22
0.513414830845107 FBXO24
0.801917403024433 FBXO25
-0.272375228443846 FBXO27
-0.00759257873263143 FBXO28
-0.228123586792613 FBXO3
0.0314135732933936 FBXO30
-0.159308174754164 FBXO31
3.21175804398237 FBXO32
0.299506048349897 FBXO33
-0.0784964068978398 FBXO34
0.0880809245586341 FBXO36
-1.06861731371957 FBXO36P1
-0.0716085612837508 FBXO38
0.0982428456357043 FBXO4
1.71793140994887 FBXO40
0.251520200605105 FBXO41
0.964828570903503 FBXO42
1.92081383588687 FBXO43
-0.10436365989358 FBXO44
-0.368343343187734 FBXO45
0.377424319194749 FBXO46
1.44756489837696 FBXO48
-0.206216592347839 FBXO5
-0.183293179969586 FBXO6
-0.0865084541139602 FBXO7
0.0118206004988114 FBXO8
-0.334594432144973 FBXO9
-0.0681710169917015 FBXW10B
0.189605287816602 FBXW11
1.98702764517607 FBXW11P1
-2.55851148053483 FBXW12
-0.0462729133676581 FBXW2
0.993465239416175 FBXW4
-1.13896270914966 FBXW4P1
-0.193436755986321 FBXW5
0.0570494366777399 FBXW7
0.304830071192324 FBXW8
-0.240989820554363 FBXW9
-1.06861731371957 FCAMR
1.37459732364962 FCER1A
1.12822471669763 FCER1G
3.6986377292188 FCER2
-0.139353077878759 FCF1
-1.81290773908719 FCF1P2
3.72290065405499 FCGBP
7.36176778647702 FCGR1A
6.98091170835882 FCGR1BP
3.13244398915645 FCGR1CP
1.0105080826419 FCGR2A
0.736716194276248 FCGR2B
1.22529023430428 FCGR2C
-1.69726761716148 FCGR3A
0.131527272888984 FCGR3B
0.737330968342755 FCGRT
-0.0666630306972765 FCHO1
-0.0648469598633967 FCHO2
0.577940442595478 FCHSD1
0.00335687626811001 FCHSD2
1.72477515847863 FCMR
0.854936037922915 FCN3
0.854936037922914 FCRL4
4.34129137501323 FCRLA
0.808458139150019 FCRLB
0.122789310964483 FCSK
-0.614208530886132 FDFT1
-0.768011007470829 FDPS
-1.06861731371957 FDPSP5
0.854936037922914 FDPSP8
-0.00332995322956798 FDX1
-0.417983772038057 FDX2
-0.242614181879536 FDXACB1
-0.012760722504021 FDXR
-0.877198864610092 FECH
-0.456815118867645 FEM1A
0.269332294129695 FEM1B
-0.224117030271867 FEM1C
-0.356537007154777 FEN1
0.344305197306336 FER
0.854936037922914 FER1L4
0.854936037922915 FER1L5
1.45963750722113 FER1L6
0.854936037922914 FERMT1
4.62499227589711 FERMT2
-0.590522147409933 FERMT3
-1.06861731371957 FERP1
0.0828915598505256 FERRY3
0.506668697576774 FES
-0.0829737478213245 FEV
-0.808936038857127 FEZ1
0.320266382753811 FEZ2
-1.06861731371957 FFAR1
0.854936037922914 FFAR3
-1.06861731371957 FGB
3.39230264852511 FGD1
1.39114050857729 FGD2
0.663484452735811 FGD3
0.613776187930231 FGD4
0.854936037922914 FGD5
4.33538694429969 FGD5P1
-0.378385367092121 FGD6
0.138619170398511 FGF11
1.76458119365343 FGF12
-0.0928703076743131 FGF13
-1.06861731371957 FGF16
1.11388567122009 FGF17
0.801338223781254 FGF18
0.854936037922915 FGF19
-0.285925381941733 FGF2
2.37469470066189 FGF21
-1.57147355549451 FGF22
0.0898399328124287 FGF5
0.999772434523727 FGF8
-0.429520255665337 FGFBP3
3.78418778038097 FGFR1
0.114047327645377 FGFR1OP2
0.75976512745678 FGFR2
-1.45913768595807 FGFR3
-1.42417975690152 FGFR4
-0.3571416194816 FGFRL1
5.38804226223612 FGG
0.781533849653028 FGGY
-1.06861731371957 FGL2
-0.316769229774246 FH
1.20418779036161 FHAD1
0.784639231657809 FHDC1
1.12578549001261 FHIP1A
0.0937092841745189 FHIP1B
0.17850116372274 FHIP2A
0.0335554538791671 FHIP2B
0.0975988803104326 FHIT
1.69811676423579 FHL1
0.0724707870466776 FHL2
-0.0475552213866957 FHL3
-1.06861731371957 FHL5
-0.835316811013791 FHOD1
-1.9643384588423 FHOD3
1.72681548190928 FIBCD1
0.801338223781254 FIBIN
0.583597237139085 FIBP
0.565797256129884 FICD
0.932951644428427 FIG4
0.285587824181465 FIGNL1
1.76458119365343 FIGNL2
1.65545533851834 FILIP1
1.22023770174541 FILIP1L
-0.0742761010328623 FIP1L1
-0.10923479185035 FIRRM
-0.144509499530594 FIS1
-1.06861731371957 FITM1
0.00167143553777262 FITM2
0.220407703432391 FIZ1
-0.647052692116263 FJX1
1.24952955406401 FKBP10
0.446228824519832 FKBP11
-0.0122375262398669 FKBP14
0.0865822086855992 FKBP15
-0.0950687324338319 FKBP1A
0.854936037922914 FKBP1AP4
-0.937071754281247 FKBP1B
0.83411030413555 FKBP1C
0.00400768229805383 FKBP2
-0.129131224384217 FKBP3
-1.28731861882464 FKBP4
-0.106835317411385 FKBP4P6
0.854936037922914 FKBP4P7
-0.549915345287303 FKBP5
-0.648532096317455 FKBP7
-0.289018194552638 FKBP8
0.616063126150059 FKBP9
4.6762355493383 FKBP9P1
21.4956271188978 FKBPL
0.859990669847699 FKRP
0.636015502134252 FKTN
4.34441115265674 FLACC1
-0.239949015732683 FLAD1
-0.272759941737928 FLCN
3.06023821818622 FLI1
0.312542113922526 FLII
0.120034175929837 FLNA
0.558973340118945 FLNB
0.717391217907854 FLNC
4.04465623018377 FLOT1
0.458647502193041 FLOT2
2.75566829791231 FLRT1
2.35512426642064 FLT1
0.472500738688671 FLT3LG
1.90818576797958 FLT4
-0.195379377642294 FLVCR1
3.08159577715591 FLVCR2
0.28273956966488 FLYWCH1
-1.06861731371957 FLYWCH1P1
0.723649076470916 FLYWCH2
-0.224805006248237 FMC1
-0.560582421715352 FMC1-LUC7L2
4.56361420630119 FMN1
-0.972269563205282 FMN2
1.05747945763253 FMNL1
0.771243339696695 FMNL2
1.23521333197821 FMNL3
0.854936037922914 FMO10P
2.50759547477307 FMO4
1.25587032760019 FMO5
4.98818177305451 FMOD
0.19168751110667 FMR1
0.486355069607538 FMR1NB
2.4514376453906 FN1
-1.0081927171489 FN3K
-0.136702424073904 FN3KRP
1.59194135327091 FNBP1
-0.218361472843534 FNBP1L
0.950911131411344 FNBP1P1
0.0310096822451099 FNBP4
0.854936037922914 FNDC1
0.429143414061838 FNDC10
-0.329744856929221 FNDC11
0.605894092047743 FNDC3A
1.05870010818742 FNDC3B
1.95563420216588 FNDC4
2.42374829519727 FNDC5
-0.972283790881472 FNDC7
1.77178881524894 FNDC8
0.193047555733715 FNIP1
-0.0163586169776244 FNIP2
0.289123230446869 FNTA
-0.501157271573169 FNTB
-0.160337792214339 FOCAD
1.28588724732903 FOLR1
0.854936037922914 FOLR2
-1.06861731371957 FOLR3
1.61142330835778 FOS
0.271988926997391 FOSB
-0.295417467831775 FOSL1
1.50398368967097 FOSL2
0.760620607642579 FOXA1
1.6107284851541 FOXA2
0.263854990492601 FOXA3
0.764820692848951 FOXC2
0.976075758607423 FOXD1
0.0605831879762682 FOXD2
1.49723851391877 FOXD3
0.670464482195234 FOXD4
1.01357803726152 FOXD4L1
-0.106834983163469 FOXD4L3
0.901630676884662 FOXD4L5
-1.06861731371957 FOXD4L6
0.854936037922914 FOXE3
-0.156584332530951 FOXG1
-1.67038580139731 FOXH1
1.80488644128564 FOXJ1
0.135878496703723 FOXJ2
-0.051990262362155 FOXJ3
-0.180929689676175 FOXK1
-0.260661250875963 FOXK2
2.37266417430779 FOXL1
-0.00392097046514972 FOXL2
0.530113901932721 FOXL2NB
0.13702191995637 FOXM1
-0.151162757031863 FOXN2
0.467418390114835 FOXN3
-1.06861731371957 FOXN3P1
-0.341219021115257 FOXO1
-1.51590610784351 FOXO1B
0.927711253912934 FOXO3
0.0359283753480845 FOXO3B
-0.0975255598594247 FOXO4
0.563047636768505 FOXO6
-0.373772386961917 FOXP1
0.764820692848951 FOXP2
0.815018041351159 FOXP3
0.486041701894427 FOXP4
1.52792401444554 FOXR2
-0.392910332407275 FOXRED1
0.0913262697586606 FOXRED2
-0.448337112880028 FPGS
0.527767975620414 FPGT
-0.0065769402578253 FPGT-TNNI3K
0.852729012464155 FPR1
4.91107753929345 FPR2
-1.27072611797721 FPR3
0.427940247034084 FRA10AC1
1.0669074273826 FRAS1
0.275820403319799 FRAT1
-0.693505668653084 FRAT2
-0.646436637469449 FREM1
1.77178881524894 FREM2
0.906041880698571 FREY1
1.54399556300469 FRG1
0.585734850194501 FRG1BP
0.494087842074159 FRG1CP
0.84740930094318 FRG1DP
0.757594022350517 FRG1EP
0.937199477343546 FRG1FP
1.03307502263171 FRG1GP
0.814245643044545 FRG1HP
1.01000163210912 FRG1JP
1.38416442838219 FRG1KP
2.0801029622376 FRG2
1.72477515847863 FRG2B
0.854936037922914 FRG2C
-2.05674782470564 FRG2FP
1.54562127813705 FRK
1.81875868471203 FRMD1
0.185904934430982 FRMD3
-0.968296679790908 FRMD4A
2.79462177241558 FRMD4B
-2.04749955024779 FRMD5
1.0912501968982 FRMD6
0.0935704442362995 FRMD8
-1.06861731371957 FRMPD1
0.756027923515507 FRMPD2
-0.185539565087125 FRMPD2B
-0.106835317411385 FRMPD3
0.854936037922914 FRMPD4
0.157256774900556 FRRS1
1.71793140994887 FRRS1L
0.182624428781444 FRS2
0.682458693784615 FRS3
1.37010796647736 FRY
0.189056906176515 FRYL
-1.06861731371957 FRZB
-0.248527143634489 FSAF1
0.046893665595042 FSBP
-0.655834388046518 FSCN1
-1.06861731371957 FSCN1P1
-1.06861731371957 FSCN2
-1.51180402180438 FSCN3
0.837013007292687 FSD1
0.715332407567205 FSD1L
-1.07749936131385 FSD2
0.571794560412181 FSIP1
-1.92511260912401 FSIP2LP
-0.106835547590097 FST
0.742279205942736 FSTL1
0.189732381069361 FSTL3
0.465563219005704 FSTL4
-0.393666352408993 FSTL5
1.15054098788318 FTCD
1.03977681755296 FTCDNL1
0.983519970731958 FTH1
0.613574623179441 FTH1P10
-0.189292041138837 FTH1P11
1.23094070236522 FTH1P12
-0.327664825982611 FTH1P16
1.05799699389631 FTH1P2
0.882062145044843 FTH1P20
0.441721671114504 FTH1P23
3.78731484479545 FTH1P29
0.574722222484425 FTH1P3
1.72477515847863 FTH1P4
-1.06861731371957 FTH1P5
1.37010691330458 FTH1P7
-0.541303756119616 FTH1P8
0.854936037922914 FTHL17
0.854936037922915 FTHL18P
0.594055746708602 FTL
-0.76280529256269 FTLP12
0.850315103455607 FTLP3
0.0199034621685906 FTO
-0.338207333650789 FTSJ1
-0.535862397111084 FTSJ3
-0.186875939580302 FUBP1
-0.201441542388594 FUBP3
0.524266330010756 FUCA1
-0.197576611026204 FUCA2
-0.277325598900079 FUNDC1
-0.101498973586889 FUNDC2
1.71793140994887 FUNDC2P1
-0.736529400866884 FUOM
-0.262518075956007 FURIN
-0.290706320951322 FUS
-0.197446491007512 FUT1
-0.580200531486365 FUT10
-0.426788514626474 FUT11
0.0555988736783829 FUT4
-0.0241278091244213 FUT8
-0.175522202593528 FUZ
-0.953759637784044 FXN
-0.0991060149470157 FXNP2
-0.159247197328174 FXR1
0.198915449800201 FXR2
-1.08080024774236 FXYD1
2.36782232912751 FXYD4
-0.0780782544402215 FXYD5
2.74516283620053 FXYD6
-1.06861731371957 FXYD6P2
0.573943394081029 FXYD7
-0.277919581155171 FYB1
-0.263902036671128 FYCO1
0.715338418857564 FYN
0.0674516325665004 FYTTD1
-0.519050098819055 FZD1
-0.059328903142416 FZD2
1.79483337698485 FZD3
-1.01752179963586 FZD4
-0.599235648675661 FZD5
2.30478104172818 FZD6
0.846914942265893 FZD7
0.100353566015743 FZD8
-0.627977407638949 FZD9
0.0636353602453254 FZR1
4.15478250605242 G0S2
-0.172500390341235 G2E3
-0.496478404066534 G3BP1
1.09460164102954 G3BP1P1
-0.313398948491813 G3BP2
0.151996997050749 G6PC3
0.164902730603434 G6PD
1.59918575319426 GAA
-1.43278589655413 GAB1
1.78505531482796 GAB2
-1.34869701022868 GAB3
0.750690608305254 GAB4
0.40212601344447 GABARAP
0.126501387228994 GABARAPL1
-0.0199264401103857 GABARAPL2
21.3101545332723 GABBR1
1.93215950415698 GABBR2
-0.0160726255114222 GABPA
0.854936037922914 GABPAP
0.211637330140675 GABPB1
0.719284949153581 GABPB2
0.172843034024601 GABRA2
0.389228975008767 GABRA3
0.854936037922914 GABRA5
2.60703879269933 GABRB3
-0.267872793877304 GABRE
1.78471576518406 GABRG1
-0.149247855283091 GABRG2
-0.222616234040394 GABRG3
1.81875868471203 GABRP
0.0160031630232912 GABRQ
2.74516283620053 GABRR1
-0.172916950934977 GABRR2
0.707076118656275 GAD1
-0.00408603813327708 GADD45A
0.66198196819877 GADD45B
0.736481371950796 GADD45G
-0.596915004447997 GADD45GIP1
-0.781314248315849 GAGE1
-0.203905581541411 GAGE10
-0.432929945450662 GAGE12F
-0.398782307246433 GAGE12G
0.0905477782120829 GAGE12J
-0.512203149919237 GAGE13
-0.406028874998666 GAGE2A
-0.0798617955060994 GAGE2E
-0.200657895651452 GAK
-1.52108874984289 GAL
-2.67993215268192 GAL3ST1
1.72477515847863 GAL3ST2
0.854936037922914 GAL3ST3
1.19259802583326 GAL3ST4
0.407866337468704 GALC
-0.753417803861879 GALE
0.292473632177756 GALK1
-0.453920182510508 GALK2
1.27082978824556 GALM
0.807838828352128 GALNS
0.281714327205721 GALNT1
-0.630954481732438 GALNT10
-0.34588402322795 GALNT11
0.0146727892079281 GALNT12
-1.11488307045535 GALNT14
0.854936037922915 GALNT16
-0.972269563205282 GALNT17
3.10407877337887 GALNT18
-0.769224238076005 GALNT2
5.44221232939128 GALNT3
0.160976871511961 GALNT4
-1.31929583874029 GALNT5
-0.290317296235204 GALNT6
-0.425248717311456 GALNT7
3.26679565812907 GALNT8
1.72477515847863 GALNT9
0.854936037922914 GALNTL5
-0.112917573768297 GALNTL6
0.852729012464155 GALR2
2.88051446761491 GALR3
-0.436530696697609 GALT
-0.595889542375143 GAMT
-0.0620436048933236 GAN
0.0503512487864651 GANAB
0.38346965462393 GANC
0.854936037922914 GAP43
-0.417083372218527 GAPDH
-1.06861731371957 GAPDHP1
1.72477515847863 GAPDHP14
-1.06861731371957 GAPDHP2
-1.06861731371957 GAPDHP38
1.0340145102684 GAPDHP43
0.854936037922914 GAPDHP52
0.854936037922914 GAPDHP59
-1.06861731371957 GAPDHP60
1.91004666886828 GAPDHP62
-1.07782805874688 GAPDHP63
0.128880852307716 GAPDHP65
1.77178881524894 GAPDHS
-0.28788685617174 GAPVD1
-0.581461939003293 GAR1
1.66642021904473 GAREM1
0.0930706210336912 GAREM2
1.53160167681217 GARIN1A
-2.74820832685773 GARIN2
1.68306814969113 GARIN5A
-0.442968893726496 GARNL3
3.14411446449994 GARRE1
0.79900740837012 GARS1
-0.0365963219468825 GART
3.33658184850537 GAS1
0.361314275874809 GAS2
-1.39076810865209 GAS2L1
-1.06861731371957 GAS2L2
0.3476024907823 GAS2L3
0.0125697223394885 GAS6
3.55525474125271 GAS7
0.499542918028371 GAS8
1.36881298598975 GASK1A
-0.533561710636623 GASK1B
-0.577141096599948 GATA1
-0.697799332424015 GATA2
2.17212745795899 GATA3
2.30478104172818 GATA4
-0.541283382569387 GATA5
0.387492802686444 GATA6
0.202591899953773 GATAD1
-0.364858387467953 GATAD2A
0.252855058910265 GATAD2B
-0.523413389176642 GATB
-0.387844058344461 GATC
-0.152630686945959 GATD1
-0.0654917515122874 GATD3
0.485635595133651 GATM
0.830441376345261 GBA1
1.15696992321066 GBA1LP
0.137406216645327 GBA2
2.6477470762256 GBA3
-0.00481224766583222 GBE1
0.100404283480459 GBF1
0.0668281100235352 GBGT1
1.72477515847863 GBP1
0.854936037922914 GBP1P1
3.78638697872333 GBP2
3.08009136209658 GBP3
-0.966552406709745 GBP4
2.98302234868426 GBP5
0.854936037922915 GBP6
2.30478104172818 GBX1
0.641661831950739 GBX2
0.75976512745678 GCA
0.124668022442072 GCAT
-0.166979760053016 GCATP1
0.664370229128622 GCC1
0.354633444519563 GCC2
-1.08098829984266 GCDH
-0.352027607477623 GCFC2
0.302214329022445 GCH1
-0.048581907417059 GCHFR
-0.105495674941312 GCK
2.74154888918781 GCKR
0.743368016032238 GCLC
0.629036397117738 GCLM
-1.06861731371957 GCM1
-0.0681710169917015 GCM2
-0.310618267786661 GCN1
1.75387599236278 GCNA
2.36603234533923 GCNT1
5.68578490186506 GCNT2
4.58225669342797 GCNT3
0.913869994573989 GCOM1
-1.06861731371957 GCSAM
0.851543876231271 GCSAML
-0.602972156153943 GCSH
-0.826406910507558 GCSHP5
-0.323967397655286 GDA
1.00406818020014 GDAP1
6.57434934104846 GDAP1L1
0.390192526346337 GDAP2
-0.705108426818508 GDE1
0.621459662016481 GDF1
3.08504261736621 GDF10
-0.519173175079593 GDF11
2.61329101932341 GDF15
-2.26178467244117 GDF2
0.854936037922914 GDF3
-1.06861731371957 GDF5
0.854936037922914 GDF6
0.111859389866367 GDF9
0.299407439157023 GDI1
-0.219582680150932 GDI2
-0.230160675622887 GDPD1
0.854936037922914 GDPD2
-0.457053600367909 GDPD3
-1.06861731371957 GDPD4
-0.294788659781202 GDPD5
0.519617869185304 GDPGP1
1.57777411117008 GEM
0.00837722852538286 GEMIN2
-0.571997430088836 GEMIN4
-0.813918363067173 GEMIN5
-0.435974801161701 GEMIN6
-0.524304489898955 GEMIN7
0.0626089607450444 GEMIN8
0.415342115563832 GEMIN8P4
0.354394880741488 GEN1
0.258027835046482 GET1
-0.121648640854409 GET1-SH3BGR
-0.230726962875028 GET3
-0.473389530544123 GET4
0.365973093434052 GFAP
0.116830895114713 GFER
2.43764001998173 GFI1
-0.889431437614631 GFI1B
-0.743232169282487 GFM1
-0.425873359848106 GFM2
0.113302619668145 GFOD1
-0.0638575148917789 GFOD2
-0.266226588575649 GFOD3P
1.52710385913708 GFPT1
2.76796234310292 GFPT2
2.50114314718734 GFRA3
-0.347582651017475 GFUS
1.07211064191485 GFY
0.0323806356103478 GGA1
-0.548239167818363 GGA2
-0.200083564938088 GGA3
1.30775589122463 GGACT
-0.00389356370310695 GGCT
0.501710381910799 GGCX
0.0611051542072198 GGH
1.24793032071137 GGN
0.235777676421436 GGNBP2
0.0499524688710567 GGPS1
-0.311806300524364 GGT1
1.70961541424193 GGT4P
-1.06861731371957 GGT5
0.492957561528518 GGT7
-0.493692872572976 GGTA2P
0.854936037922915 GGTLC5P
-0.616151691099618 GHDC
0.374240349568788 GHITM
1.70961541424193 GHR
2.30870625151065 GHRL
-0.0359661862585718 GID4
-0.0354288832317035 GID8
-0.0258785805641647 GIGYF1
-0.108244073289364 GIGYF2
3.13060350667116 GIMAP2
4.47040255080497 GIMAP6
-1.06861731371957 GIMAP8
0.321091242379869 GIN1
0.09051177861385 GINM1
-0.372969545117048 GINS1
-0.596720030550011 GINS2
-0.128892026632959 GINS3
0.286412811070286 GINS4
2.30478104172818 GIP
0.0871007397795474 GIPC1
1.40800083643032 GIPC2
-0.150894713550861 GIPC3
0.16319554710446 GIPR
0.125878174872434 GIT1
0.0995962488340419 GIT2
-2.62735688912799 GJA1
3.11627568834585 GJA3
-1.06861731371957 GJA4
2.2929271622205 GJA5
0.854936037922914 GJB7
-0.853158540099809 GJC1
0.485022113253735 GJC2
0.167148771958373 GJC3
-0.106835317411385 GJD2
0.570154033075359 GJD3
0.854936037922914 GJD4
-0.333842485383027 GK
-0.159447614934362 GK5
1.15574434478085 GKAP1
-0.27305274550717 GLA
0.0542874520390338 GLB1
0.0404385733251531 GLB1L
-0.29310457077537 GLB1L2
0.26666304857522 GLB1L3
0.0778398374611528 GLCCI1
1.71892208411241 GLCE
0.854936037922914 GLDC
0.617529330780711 GLDN
0.365063136115429 GLE1
0.291275218748989 GLG1
0.680402612637187 GLI1
3.75862837772014 GLI3
0.493649580292306 GLI4
3.3977820610323 GLIPR1
-0.889338053343416 GLIPR2
-0.106835035123572 GLIS1
-0.296465634911226 GLIS2
-0.153676256537476 GLIS3
0.0941400922023901 GLMN
0.0321873507186346 GLMP
-0.0699732736293135 GLO1
-0.436516135378387 GLOD4
1.17971521775118 GLOD5
-0.978215316317458 GLRA3
0.373650650935281 GLRX
0.194575254414157 GLRX2
-0.529351486061414 GLRX3
-0.394730204687447 GLRX5
-0.425548487960088 GLS
1.72477515847863 GLT1D1
0.126702375618496 GLT8D1
3.74506913034962 GLT8D2
0.37123576185223 GLTP
-0.0184123865032449 GLUD1
0.854936037922915 GLUD1P2
0.854936037922914 GLUD1P3
-0.365099801408928 GLUD2
-0.709635982088252 GLUL
0.854936037922914 GLYATL3
0.554090832573889 GLYCTK
-0.175952363799325 GLYR1
0.854936037922914 GLYR1P1
-0.31091668959641 GM2A
-0.58010459369481 GMCL1
-0.0185122829592448 GMDS
-0.00523123552676952 GMEB1
-0.161935440643829 GMEB2
-0.264886341755467 GMFB
2.40594888168724 GMFG
0.257784476703325 GMIP
-0.522728131281862 GMNN
0.19870053064617 GMPPA
0.315751669343921 GMPPB
-0.48917754652489 GMPR
0.420456350329893 GMPR2
-0.176599013877708 GMPS
-0.159579771489774 GNA11
0.348097909188693 GNA12
0.0942982790943444 GNA13
1.77178881524894 GNA14
0.473661970754688 GNA15
0.854936037922914 GNAI1
0.272557077955004 GNAI2
0.0505364667692675 GNAI3
0.831786422762088 GNAL
2.49967670151467 GNAO1
-0.440381517998015 GNAQ
-0.0502151045596871 GNAS
0.419172912637795 GNAT2
0.411355707951817 GNAZ
0.0799456526287764 GNB1
-0.552943840068821 GNB1L
-0.0228458807174888 GNB2
-0.147198804622604 GNB3
-0.270362079390193 GNB4
1.86861376692869 GNB5
-0.378080941772279 GNE
0.237771045973607 GNG10
1.13500666570298 GNG11
1.04785040216449 GNG12
2.33653394169079 GNG2
0.801338223781254 GNG3
1.78570472539885 GNG4
-0.12099306542625 GNG5
2.16190042920172 GNG7
-0.130891495461697 GNG8
-0.567075581689918 GNGT1
3.7567258593118 GNGT2
0.112416469612307 GNL1
-0.252320293489243 GNL2
-0.673247741032557 GNL3
-0.388212576274689 GNL3L
-4.23232322262963 GNL3LP1
0.854936037922914 GNLY
2.1018585214439 GNMT
0.261048439656426 GNPAT
-0.712739365036276 GNPDA1
-0.37620121723784 GNPDA2
0.138447521288972 GNPNAT1
0.00544504133610126 GNPTAB
0.262445465964187 GNPTG
0.221281736583767 GNRH1
-0.0799120465141558 GNRH2
-1.57090066126325 GNRHR2
-0.0210541264456977 GNS
0.185412665003406 GOLGA1
0.00644490047415873 GOLGA2
1.06288790727121 GOLGA2P10
-1.06861731371957 GOLGA2P3Y
-0.0625273359355625 GOLGA2P5
1.3467712784522 GOLGA2P7
-0.10683551554868 GOLGA2P8
-0.0451613162028815 GOLGA3
-0.324105470427252 GOLGA4
0.318802216626326 GOLGA5
1.72477515847863 GOLGA6A
2.82168105702351 GOLGA6C
1.70961541424193 GOLGA6D
1.70961541424193 GOLGA6FP
2.40594888168724 GOLGA6L10
2.40594888168724 GOLGA6L17P
0.854936037922914 GOLGA6L2
0.854936037922914 GOLGA6L24
-1.2013760797901 GOLGA6L3P
-0.227757178479481 GOLGA6L4
0.186701191566835 GOLGA6L5P
-1.06861731371957 GOLGA6L7
0.380467489788408 GOLGA6L9
0.355212941637988 GOLGA7
1.35077420357424 GOLGA7B
0.137578062220101 GOLGA8A
0.257219783405007 GOLGA8B
4.33538694429969 GOLGA8CP
4.4089610115733 GOLGA8F
2.40594888168724 GOLGA8G
-2.6320792949269 GOLGA8H
2.37266417430779 GOLGA8IP
0.854936037922914 GOLGA8K
0.854936037922915 GOLGA8M
-0.530902279020446 GOLGA8N
0.854936037922914 GOLGA8O
0.854936037922914 GOLGA8Q
0.854936037922914 GOLGA8R
-1.59560932839128 GOLGA8S
-0.10501523777394 GOLGA8UP
0.703299693719582 GOLGB1
0.0450487445277822 GOLIM4
1.98282403575094 GOLM1
0.265152161314098 GOLM2
0.854936037922915 GOLM2P1
-0.0188041506346959 GOLPH3
0.350922770879581 GOLPH3L
2.33653394169079 GOLT1A
0.382068798839275 GOLT1B
-0.00223043410290467 GON4L
0.259061097216319 GON7
-0.50768300472636 GOPC
0.475728777267281 GORAB
-0.110480308224201 GORASP1
-0.0346225378884306 GORASP2
-0.0488148985774559 GOSR1
0.0797361731168947 GOSR2
1.08866123278 GOT1
-0.76626317499692 GOT2
-1.06861731371957 GOT2P2
-1.66463090666976 GOT2P3
-0.144506488078638 GP1BB
-0.201188666368094 GP5
1.70756696175413 GP6
0.854936037922914 GP9
0.854936037922914 GPA33
0.238734569279908 GPAA1
-0.188197306011332 GPALPP1
-0.201241838113318 GPAM
4.04465623018377 GPANK1
0.436721516863151 GPAT2
2.90677349826796 GPAT3
0.272147836172438 GPAT4
